Date,Open,High,Low,Close,Adj Close,Volume
07-10-2009,71.160004,71.760002,68.879997,69.57,69.57,372435
08-10-2009,69.800003,72.550003,69.169998,71.690002,71.690002,405214
09-10-2009,71.419998,72.349998,70.620003,71.769997,71.769997,322276
12-10-2009,72.239998,73.839996,72.050003,73.269997,73.269997,260226
13-10-2009,73.169998,74.550003,72.830002,74.150002,74.150002,361151
14-10-2009,74.400002,75.529999,74.400002,75.18,75.18,296006
15-10-2009,75.339996,77.970001,74.790001,77.580002,77.580002,355573
16-10-2009,77.760002,78.75,76.82,78.529999,78.529999,238421
19-10-2009,78.559998,79.690002,78.050003,79.610001,79.610001,131534
20-10-2009,79.610001,80.050003,78.050003,79.089996,79.089996,320697
21-10-2009,78.690002,82,77.639999,81.370003,81.370003,395742
22-10-2009,81.040001,81.5,79.860001,81.190002,81.190002,295407
23-10-2009,81.260002,81.779999,79.550003,80.5,80.5,293751
26-10-2009,79.650002,81.580002,77.970001,78.68,78.68,363907
27-10-2009,78.68,79.889999,77.809998,79.550003,79.550003,375672
28-10-2009,79.470001,79.830002,77.059998,77.459999,77.459999,359438
29-10-2009,77.110001,80.459999,77.029999,79.870003,79.870003,360575
30-10-2009,79.980003,80.209999,76.849998,77,77,412394
02-11-2009,77.019997,78.660004,76.559998,78.129997,78.129997,371006
03-11-2009,78.089996,79.769997,76.550003,79.599998,79.599998,373992
04-11-2009,79.470001,81.059998,79.120003,80.400002,80.400002,366103
05-11-2009,80.290001,80.519997,79.339996,79.620003,79.620003,257603
06-11-2009,79.800003,80.339996,76.709999,77.43,77.43,395797
09-11-2009,77.870003,80.190002,77.769997,79.43,79.43,327402
10-11-2009,79.239998,80.510002,77.889999,79.050003,79.050003,371088
11-11-2009,78.879997,80.099998,78.57,79.279999,79.279999,297815
12-11-2009,79.25,79.690002,76.519997,76.940002,76.940002,412833
13-11-2009,76.779999,77.669998,75.57,76.349998,76.349998,335366
16-11-2009,76.580002,79.43,76.349998,78.900002,78.900002,361387
17-11-2009,78.93,79.730003,78.139999,79.139999,79.139999,319240
18-11-2009,79.379997,80.330002,78.669998,79.580002,79.580002,253658
19-11-2009,79.629997,79.870003,77.059998,77.459999,77.459999,175227
20-11-2009,77.589996,77.989998,76.199997,76.720001,76.720001,263044
23-11-2009,77.800003,79.919998,77.150002,77.559998,77.559998,382888
24-11-2009,77.449997,77.800003,75.599998,76.019997,76.019997,413033
25-11-2009,75.830002,78.089996,75.5,77.959999,77.959999,337389
30-11-2009,76.050003,78,75.129997,77.279999,77.279999,358538
01-12-2009,77.349998,79.040001,77.010002,78.370003,78.370003,310483
02-12-2009,77.900002,78.589996,76.220001,76.599998,76.599998,340897
03-12-2009,76.510002,77.5,75.540001,76.459999,76.459999,351788
04-12-2009,75.830002,77.900002,74.849998,75.470001,75.470001,411579
07-12-2009,75.800003,76.099998,73.699997,73.93,73.93,359248
08-12-2009,74,74.389999,72.510002,72.620003,72.620003,424771
09-12-2009,73.120003,73.870003,70.129997,70.669998,70.669998,526968
10-12-2009,70.800003,71.389999,69.809998,70.540001,70.540001,407657
11-12-2009,70.57,71.199997,69.459999,69.870003,69.870003,343411
14-12-2009,69.629997,70.220001,68.589996,69.510002,69.510002,268931
15-12-2009,69.57,71.150002,69.309998,70.690002,70.690002,262945
16-12-2009,70.779999,73.550003,70.589996,72.660004,72.660004,298377
17-12-2009,72.739998,73.129997,71.209999,72.650002,72.650002,173958
18-12-2009,72.599998,74.690002,72.550003,73.360001,73.360001,122741
21-12-2009,73.050003,74.32,71.989998,72.470001,72.470001,189118
22-12-2009,73.43,74.910004,72.720001,74.400002,74.400002,196830
23-12-2009,74.519997,77,74.25,76.669998,76.669998,205585
28-12-2009,77.919998,79.120003,77.760002,78.769997,78.769997,108895
29-12-2009,78.660004,79.389999,78.019997,78.870003,78.870003,137090
30-12-2009,78.800003,79.800003,78.459999,79.279999,79.279999,156075
31-12-2009,79.279999,80,79.160004,79.360001,79.360001,120372
04-01-2010,79.629997,81.68,79.629997,81.510002,81.510002,263542
05-01-2010,81.629997,82,80.949997,81.769997,81.769997,258887
06-01-2010,81.43,83.519997,80.849998,83.18,83.18,370059
07-01-2010,83.199997,83.360001,82.260002,82.660004,82.660004,246632
08-01-2010,82.650002,83.470001,81.800003,82.75,82.75,310377
11-01-2010,82.879997,83.949997,81.959999,82.519997,82.519997,296304
12-01-2010,82.07,82.339996,79.910004,80.790001,80.790001,333866
13-01-2010,80.059998,80.669998,78.370003,79.650002,79.650002,401627
14-01-2010,79.629997,80.360001,78.919998,79.389999,79.389999,275404
15-01-2010,79.199997,79.309998,77.699997,78,78,200555
19-01-2010,77.849998,79.150002,76.760002,79.019997,79.019997,186882
20-01-2010,78.879997,79.029999,76.959999,77.620003,77.620003,303758
21-01-2010,77.559998,78.360001,75.660004,76.080002,76.080002,327417
22-01-2010,75.839996,76.5,74.010002,74.540001,74.540001,348819
25-01-2010,74.239998,75.419998,74.059998,75.260002,75.260002,280559
26-01-2010,75.279999,75.389999,73.82,74.709999,74.709999,256207
27-01-2010,74.690002,75.089996,72.650002,73.669998,73.669998,356179
28-01-2010,73.75,74.489998,72.93,73.639999,73.639999,292911
29-01-2010,73.889999,74.82,72.43,72.889999,72.889999,335270
01-02-2010,72.839996,74.989998,72.489998,74.43,74.43,277411
02-02-2010,74.940002,77.410004,74.400002,77.230003,77.230003,366269
03-02-2010,76.989998,78.040001,76.519997,76.980003,76.980003,391294
04-02-2010,77.089996,77.169998,72.419998,73.139999,73.139999,523892
05-02-2010,73.040001,73.940002,69.5,71.190002,71.190002,596142
08-02-2010,72.18,72.389999,70.769997,71.889999,71.889999,345638
09-02-2010,71.68,74.150002,71.32,73.75,73.75,429845
10-02-2010,73.790001,74.970001,72.599998,74.519997,74.519997,422057
11-02-2010,74.650002,75.690002,73.379997,75.279999,75.279999,464441
12-02-2010,75.300003,75.349998,72.660004,74.129997,74.129997,335805
16-02-2010,74.019997,77.419998,73.709999,77.010002,77.010002,365032
17-02-2010,77.32,77.82,76.529999,77.330002,77.330002,283816
18-02-2010,77.290001,79.290001,76.32,79.059998,79.059998,274169
19-02-2010,78.370003,80.099998,77.760002,79.809998,79.809998,183234
22-02-2010,80.099998,80.510002,79.449997,80.160004,80.160004,238956
23-02-2010,80.029999,80.389999,78.220001,78.860001,78.860001,316878
24-02-2010,79.129997,80.449997,78.25,80,80,289321
25-02-2010,80.309998,80.32,77.050003,78.169998,78.169998,346025
26-02-2010,78.330002,80.050003,77.82,79.660004,79.660004,319038
01-03-2010,79.839996,80.620003,78.059998,78.699997,78.699997,298718
02-03-2010,78.879997,80.949997,78.260002,79.68,79.68,301698
03-03-2010,79.639999,81.230003,79.440002,80.870003,80.870003,306910
04-03-2010,81.010002,81.089996,79.699997,80.209999,80.209999,278889
05-03-2010,80.580002,82.07,80.470001,81.5,81.5,299634
08-03-2010,81.790001,82.410004,80.75,81.870003,81.870003,295351
09-03-2010,81.75,81.910004,80.160004,81.489998,81.489998,332133
10-03-2010,81.379997,83.029999,80.809998,82.089996,82.089996,430148
11-03-2010,81.980003,82.379997,81.330002,82.110001,82.110001,279161
12-03-2010,82.199997,83.160004,80.57,81.239998,81.239998,337201
15-03-2010,81.129997,81.309998,79.129997,79.800003,79.800003,283135
16-03-2010,79.839996,82.040001,79.32,81.699997,81.699997,290180
17-03-2010,82.050003,83.089996,81.720001,82.93,82.93,275205
18-03-2010,82.849998,82.849998,81.68,82.199997,82.199997,208343
19-03-2010,82.169998,82.169998,79.860001,80.68,80.68,150682
22-03-2010,80.93,81.489998,78.57,81.25,81.25,351220
23-03-2010,81.809998,82.199997,80.849998,81.910004,81.910004,261873
24-03-2010,81.580002,81.639999,79.879997,80.610001,80.610001,307763
25-03-2010,80.25,81.480003,80.199997,80.529999,80.529999,296271
26-03-2010,80.129997,81.459999,79.540001,80,80,324607
29-03-2010,80.239998,82.779999,80.18,82.169998,82.169998,311042
30-03-2010,82.5,82.739998,81.769997,82.370003,82.370003,244435
31-03-2010,82.5,83.849998,82.220001,83.760002,83.760002,371961
01-04-2010,83.360001,85.220001,83.209999,84.870003,84.870003,295387
05-04-2010,85.309998,86.900002,85.059998,86.620003,86.620003,244106
06-04-2010,86.739998,87.089996,86.129997,86.839996,86.839996,290480
07-04-2010,86.760002,87,85.519997,85.879997,85.879997,379528
08-04-2010,85.639999,85.879997,84.379997,85.389999,85.389999,389596
09-04-2010,85.559998,86.370003,84.120003,84.919998,84.919998,442943
12-04-2010,85.169998,85.709999,84.080002,84.339996,84.339996,421904
13-04-2010,84.360001,84.419998,82.510002,84.050003,84.050003,552298
14-04-2010,83.82,86.389999,83.709999,85.839996,85.839996,425166
15-04-2010,85.910004,86.269997,85.269997,85.510002,85.510002,274095
16-04-2010,85.349998,85.440002,82.519997,83.239998,83.239998,268760
19-04-2010,82.919998,83,80.529999,81.449997,81.449997,122831
20-04-2010,81.690002,83.650002,81.510002,83.449997,83.449997,344024
21-04-2010,84.029999,84.639999,82.919998,83.68,83.68,428236
22-04-2010,83.470001,84.07,81.730003,83.699997,83.699997,433947
23-04-2010,83.75,85.190002,82.919998,85.120003,85.120003,322550
26-04-2010,85.220001,85.629997,83.730003,84.199997,84.199997,337123
27-04-2010,83.889999,84.330002,81.790001,82.440002,82.440002,462842
28-04-2010,81.839996,83.389999,81.290001,83.220001,83.220001,400695
29-04-2010,83.330002,85.459999,83.010002,85.169998,85.169998,393689
30-04-2010,85.580002,86.5,85.160004,86.150002,86.150002,392139
03-05-2010,86.199997,87.150002,85.830002,86.190002,86.190002,324726
04-05-2010,86.089996,86.239998,82.550003,82.739998,82.739998,497427
05-05-2010,82.129997,82.830002,79.150002,79.970001,79.970001,512285
06-05-2010,79.629997,80.389999,74.580002,77.110001,77.110001,605011
07-05-2010,76.949997,78.190002,74.510002,75.110001,75.110001,601534
10-05-2010,76.110001,78.510002,75.800003,76.800003,76.800003,447158
11-05-2010,77.260002,77.68,75.360001,76.370003,76.370003,441537
12-05-2010,75.889999,77,74.75,75.650002,75.650002,475847
13-05-2010,75.470001,76.449997,73.620003,74.400002,74.400002,532331
14-05-2010,73.989998,74.129997,70.830002,71.610001,71.610001,373981
17-05-2010,71.790001,72.25,69.269997,70.080002,70.080002,355833
18-05-2010,70.5,72.519997,68.910004,69.410004,69.410004,206381
19-05-2010,69.110001,71.300003,67.900002,69.870003,69.870003,129166
20-05-2010,71.199997,71.290001,64.239998,68.010002,68.010002,553741
21-05-2010,69.519997,71.230003,69,70.040001,70.040001,449428
24-05-2010,70.620003,70.959999,69.57,70.209999,70.209999,279820
25-05-2010,69.900002,70.040001,67.150002,68.75,68.75,395399
26-05-2010,70.059998,71.699997,69.209999,71.510002,71.510002,405519
27-05-2010,70.739998,74.75,70.669998,74.550003,74.550003,401812
28-05-2010,74.900002,75.720001,73.129997,73.970001,73.970001,420674
01-06-2010,73.970001,75.330002,71.639999,72.580002,72.580002,438588
02-06-2010,71.940002,73.93,71.68,72.860001,72.860001,391034
03-06-2010,73.699997,74.949997,72.32,74.610001,74.610001,439431
04-06-2010,74.610001,75.419998,70.790001,71.510002,71.510002,448494
07-06-2010,70.349998,72.489998,69.510002,71.440002,71.440002,417308
08-06-2010,71.160004,72.400002,70.75,71.989998,71.989998,421966
09-06-2010,72.510002,74.959999,72.029999,74.379997,74.379997,436981
10-06-2010,73.870003,76.300003,73.720001,75.480003,75.480003,430042
11-06-2010,75.519997,75.639999,73.260002,73.779999,73.779999,421739
14-06-2010,74.059998,75.989998,74.040001,75.120003,75.120003,321671
15-06-2010,74.769997,77.160004,74.620003,76.940002,76.940002,308294
16-06-2010,77.059998,78.129997,76.059998,77.669998,77.669998,323357
17-06-2010,77.449997,77.790001,76.169998,76.790001,76.790001,303284
18-06-2010,76.550003,77.449997,75.559998,77.18,77.18,157434
21-06-2010,77.5,78.919998,76.879997,77.82,77.82,124289
22-06-2010,77.349998,78.099998,76.529999,77.209999,77.209999,285495
23-06-2010,77.519997,77.830002,75.169998,76.349998,76.349998,365038
24-06-2010,76,76.57,75.32,76.510002,76.510002,260401
25-06-2010,76.559998,79.190002,75.900002,78.860001,78.860001,316456
28-06-2010,79,79.379997,77.720001,78.25,78.25,223305
29-06-2010,78.150002,78.32,75.209999,75.940002,75.940002,323267
30-06-2010,75.459999,76.830002,74.389999,75.629997,75.629997,357752
01-07-2010,75.370003,75.400002,72.050003,72.949997,72.949997,405081
02-07-2010,72.669998,73.379997,71.620003,72.139999,72.139999,256171
06-07-2010,72.059998,73.860001,71.089996,71.980003,71.980003,325727
07-07-2010,72.07,74.559998,71.440002,74.07,74.07,288660
08-07-2010,74.849998,76,74.379997,75.440002,75.440002,325813
09-07-2010,75.849998,76.480003,75,76.089996,76.089996,269887
12-07-2010,76.300003,76.43,74.519997,74.949997,74.949997,309169
13-07-2010,75.059998,77.370003,74.25,77.150002,77.150002,361792
14-07-2010,77.129997,78.150002,76.379997,77.040001,77.040001,364471
15-07-2010,76.760002,77.660004,75.330002,76.620003,76.620003,366023
16-07-2010,76.82,77.150002,75.25,76.010002,76.010002,225250
19-07-2010,75.720001,77.690002,75.5,76.540001,76.540001,169548
20-07-2010,76.400002,77.57,75.650002,77.440002,77.440002,285817
21-07-2010,77.849998,78.57,76.199997,76.559998,76.559998,322410
22-07-2010,76.43,79.419998,76.160004,79.300003,79.300003,358815
23-07-2010,79.269997,79.599998,78.400002,78.980003,78.980003,259741
26-07-2010,78.980003,79.330002,78.059998,78.980003,78.980003,227656
27-07-2010,78.919998,79.690002,76.790001,77.5,77.5,377844
28-07-2010,77.080002,77.739998,75.900002,76.989998,76.989998,314173
29-07-2010,76.889999,78.889999,76.449997,78.360001,78.360001,350581
30-07-2010,78.25,79.050003,76.830002,78.949997,78.949997,294425
02-08-2010,78.949997,81.769997,78.830002,81.339996,81.339996,306098
03-08-2010,81.410004,82.639999,81.110001,82.550003,82.550003,290979
04-08-2010,82.419998,82.970001,81.620003,82.470001,82.470001,293321
05-08-2010,82.440002,82.480003,81.559998,82.010002,82.010002,234811
06-08-2010,82.120003,82.669998,80.040001,80.699997,80.699997,397532
09-08-2010,80.910004,81.760002,80.709999,81.480003,81.480003,267083
10-08-2010,81.440002,81.620003,79.199997,80.25,80.25,385854
11-08-2010,80.220001,80.440002,77.419998,78.019997,78.019997,416889
12-08-2010,77.309998,77.970001,75.519997,75.739998,75.739998,430788
13-08-2010,75.75,76.739998,75.010002,75.389999,75.389999,286126
16-08-2010,75.599998,75.949997,74.860001,75.239998,75.239998,237455
17-08-2010,75.059998,76.629997,75.010002,75.769997,75.769997,347432
18-08-2010,75.449997,75.739998,73.830002,75.419998,75.419998,247104
19-08-2010,75.269997,76.099998,73.959999,74.43,74.43,123224
20-08-2010,74.449997,74.599998,73.190002,73.459999,73.459999,246977
23-08-2010,73.900002,74.480003,72.75,73.099998,73.099998,252439
24-08-2010,72.949997,73.050003,71.32,71.629997,71.629997,340994
25-08-2010,71.470001,72.870003,70.760002,72.519997,72.519997,343405
26-08-2010,72.82,73.980003,72.540001,73.360001,73.360001,362828
27-08-2010,73.18,75.449997,72.040001,75.169998,75.169998,477903
30-08-2010,75.5,75.580002,74.169998,74.699997,74.699997,260666
31-08-2010,74.07,74.730003,71.529999,71.919998,71.919998,469412
01-09-2010,71.699997,74.480003,71.669998,73.910004,73.910004,396607
02-09-2010,73.910004,75.139999,73.110001,75.019997,75.019997,340168
03-09-2010,74.93,75.440002,73.199997,74.599998,74.599998,379300
07-09-2010,74.300003,74.629997,72.629997,74.089996,74.089996,406641
08-09-2010,73.910004,75.389999,73.370003,74.669998,74.669998,359759
09-09-2010,74.919998,75.959999,73.879997,74.25,74.25,372881
10-09-2010,74.400002,76.730003,74.370003,76.449997,76.449997,431370
13-09-2010,76.360001,78.040001,76.360001,77.190002,77.190002,349157
14-09-2010,77.169998,77.989998,76.209999,76.800003,76.800003,416114
